name, hash
all5/Empty_program/Empty_program.wasm,1304f453a6bf1d72171197d4e4fd4913
all5/Empty_program/Empty_program.wasm.~1~,1304f453a6bf1d72171197d4e4fd4913
all5/Empty_program/Empty_program.wasm.~2~,8307e403c7fbde7970df5ddf47256601
