name, hash
all5/Stack/Stack.wasm,34dbaef2cdf44a9284cded8817654a26
all5/Stack/Stack.wasm.~1~,34dbaef2cdf44a9284cded8817654a26
all5/Stack/Stack.wasm.~2~,0f0a8dae6cd32082fc12f9319b13723c
all5/Stack/[0-6].wasm,9b0a5f394be0be41b181e0339248cc98
