name, hash
all5/Phrase_reversals/Phrase_reversals.wasm,aa51591c1bf25d1690769e72058ed1a6
all5/Phrase_reversals/Phrase_reversals.wasm.~1~,aa51591c1bf25d1690769e72058ed1a6
all5/Phrase_reversals/Phrase_reversals.wasm.~2~,2202b56a4f11b64bd2cb856aa2f4a44e
