name, hash
all5/Function_composition/Function_composition.wasm,1a71dc55c5a2769a7d78495597736be0
all5/Function_composition/Function_composition.wasm.~1~,1a71dc55c5a2769a7d78495597736be0
all5/Function_composition/Function_composition.wasm.~2~,6f367d975fe45c64e8b623adcd60ddfc
