name, hash
all5/Case-sensitivity_of_identifiers/Case-sensitivity_of_identifiers.wasm,a15b4c5fb9aa59a7ca02710b6f36ac8e
all5/Case-sensitivity_of_identifiers/Case-sensitivity_of_identifiers.wasm.~1~,596b33a7dd0dd7dc7bcb6919f6c701a1
all5/Case-sensitivity_of_identifiers/Case-sensitivity_of_identifiers.wasm.~2~,596b33a7dd0dd7dc7bcb6919f6c701a1
