name, hash
all5/Amicable_pairs/Amicable_pairs.wasm,77695ff424fd4824b9d61ac4f6784c84
all5/Amicable_pairs/Amicable_pairs.wasm.~1~,77695ff424fd4824b9d61ac4f6784c84
all5/Amicable_pairs/Amicable_pairs.wasm.~2~,634510948578a6c158d1c7126187e822
all5/Amicable_pairs/[0-1][1-1][2-1][22-1].wasm,25021f2d3b7479ca88138bd47cc6f379
all5/Amicable_pairs/[0-1][1-1][2-1][22-1][30-1].wasm,87b5853addd180be0f0d139811088e4f
all5/Amicable_pairs/[0-1][1-1][2-1][3-1][30-1].wasm,ebaaa56de29088419379906a6c17bb35
