name, hash
all5/Permutations_by_swapping/[2-1][14-5].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-5][16-2].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-5][16-3].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-5][16-7].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-5][16-8].wasm,de911bef86bee4cc45066e82548e3ab8
all5/Permutations_by_swapping/[2-1][14-6].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-6][16-2].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-6][16-3].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-6][16-7].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-6][16-8].wasm,de911bef86bee4cc45066e82548e3ab8
all5/Permutations_by_swapping/[2-1][14-7].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-7][16-2].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-7][16-3].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-7][16-7].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-7][16-8].wasm,de911bef86bee4cc45066e82548e3ab8
all5/Permutations_by_swapping/[2-1][14-8].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-8][16-2].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-8][16-3].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-8][16-7].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][14-8][16-8].wasm,de911bef86bee4cc45066e82548e3ab8
all5/Permutations_by_swapping/[2-1][16-2].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][16-3].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][16-7].wasm,5bcefa57991b22e4c6dd2de0b1529be1
all5/Permutations_by_swapping/[2-1][16-8].wasm,de911bef86bee4cc45066e82548e3ab8
all5/Permutations_by_swapping/[21-1].wasm,26accf53e4f61e9627b981d1ab3f7e5c
all5/Permutations_by_swapping/[6-1].wasm,8c28f256d16af3a234b479ffea83664c
all5/Permutations_by_swapping/[6-1][12-1].wasm,8c28f256d16af3a234b479ffea83664c
all5/Permutations_by_swapping/[6-1][12-1][16-1].wasm,8c28f256d16af3a234b479ffea83664c
all5/Permutations_by_swapping/[6-1][12-1][16-1][21-1].wasm,26a351ab8a091b24947f8699af401092
all5/Permutations_by_swapping/[6-1][12-1][21-1].wasm,8c28f256d16af3a234b479ffea83664c
all5/Permutations_by_swapping/[6-1][16-1].wasm,8c28f256d16af3a234b479ffea83664c
all5/Permutations_by_swapping/[6-1][16-1][21-1].wasm,26a351ab8a091b24947f8699af401092
all5/Permutations_by_swapping/[6-1][21-1].wasm,26a351ab8a091b24947f8699af401092
