name, hash
all5/Faulhabers_triangle/Faulhabers_triangle.wasm,a61e420bec9550dcba30ef6dd3c41b39
all5/Faulhabers_triangle/Faulhabers_triangle.wasm.~1~,a61e420bec9550dcba30ef6dd3c41b39
all5/Faulhabers_triangle/Faulhabers_triangle.wasm.~2~,da67b2efba46a6f2aae187e746b4be37
