name, hash
all5/Zero_to_the_zero_power/Zero_to_the_zero_power.wasm,a5b0e1722e5a5ee8965006eab531320d
all5/Zero_to_the_zero_power/Zero_to_the_zero_power.wasm.~1~,5a46fbaf241db9fc1ca90a167caec958
all5/Zero_to_the_zero_power/Zero_to_the_zero_power.wasm.~2~,5a46fbaf241db9fc1ca90a167caec958
